Year, Month, DHI, DNI, Temperature
2018,1,23159.0,110271.0,-930.1999999999991
2018,2,25721.0,74270.0,2173.000000000003
2018,3,43171.0,131475.0,2083.4000000000015
2018,4,53694.0,130063.0,5195.100000000001
2018,5,60383.0,138268.0,11923.100000000006
2018,6,66385.0,164316.0,14358.700000000006
2018,7,65834.0,190304.0,17910.100000000006
2018,8,59706.0,161074.0,18299.200000000004
2018,9,43914.0,90158.0,15408.300000000005
2018,10,36042.0,105534.0,10605.100000000011
2018,11,22642.0,83103.0,4799.299999999995
2018,12,19895.0,82695.0,2680.4
