Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,2.1,-14.700000000000001
2018,1,1,1,30,0,0,2.1,-14.8
2018,1,1,2,30,0,0,2.1,-15.0
2018,1,1,3,30,0,0,2.1,-15.100000000000001
2018,1,1,4,30,0,0,2.1,-15.4
2018,1,1,5,30,0,0,2.1,-15.600000000000001
2018,1,1,6,30,0,0,2.1,-15.8
2018,1,1,7,30,10,67,2.1,-15.0
2018,1,1,8,30,56,314,2.4000000000000004,-13.0
2018,1,1,9,30,77,544,2.7,-11.100000000000001
2018,1,1,10,30,103,570,2.7,-9.8
2018,1,1,11,30,118,577,2.8000000000000003,-8.8
2018,1,1,12,30,118,574,2.8000000000000003,-8.3
2018,1,1,13,30,101,574,2.8000000000000003,-8.0
2018,1,1,14,30,71,580,2.5,-8.200000000000001
2018,1,1,15,30,50,388,2.2,-8.8
2018,1,1,16,30,7,52,2.0,-9.600000000000001
2018,1,1,17,30,0,0,1.9000000000000001,-10.200000000000001
2018,1,1,18,30,0,0,1.8,-10.4
2018,1,1,19,30,0,0,1.7000000000000002,-11.4
2018,1,1,20,30,0,0,1.8,-11.5
2018,1,1,21,30,0,0,1.9000000000000001,-11.3
2018,1,1,22,30,0,0,2.1,-11.4
2018,1,1,23,30,0,0,2.2,-11.600000000000001
2018,1,2,0,30,0,0,2.3000000000000003,-11.600000000000001
2018,1,2,1,30,0,0,2.5,-11.4
2018,1,2,2,30,0,0,2.5,-11.0
2018,1,2,3,30,0,0,2.4000000000000004,-10.8
2018,1,2,4,30,0,0,2.3000000000000003,-11.0
2018,1,2,5,30,0,0,2.1,-11.5
2018,1,2,6,30,0,0,2.0,-12.0
2018,1,2,7,30,10,55,1.9000000000000001,-11.5
2018,1,2,8,30,56,313,2.0,-9.600000000000001
2018,1,2,9,30,77,542,2.1,-7.7
2018,1,2,10,30,107,576,2.2,-6.300000000000001
2018,1,2,11,30,121,562,2.2,-5.300000000000001
2018,1,2,12,30,119,574,2.2,-4.4
2018,1,2,13,30,113,519,2.2,-3.9000000000000004
2018,1,2,14,30,82,514,2.1,-4.1000000000000005
2018,1,2,15,30,51,384,1.9000000000000001,-5.300000000000001
2018,1,2,16,30,10,71,1.9000000000000001,-6.800000000000001
2018,1,2,17,30,0,0,1.9000000000000001,-7.800000000000001
2018,1,2,18,30,0,0,1.9000000000000001,-8.200000000000001
2018,1,2,19,30,0,0,2.0,-9.1
2018,1,2,20,30,0,0,2.0,-9.600000000000001
2018,1,2,21,30,0,0,2.0,-10.100000000000001
2018,1,2,22,30,0,0,1.9000000000000001,-10.600000000000001
2018,1,2,23,30,0,0,1.9000000000000001,-11.100000000000001
2018,1,3,0,30,0,0,1.8,-11.600000000000001
2018,1,3,1,30,0,0,1.8,-12.0
2018,1,3,2,30,0,0,1.7000000000000002,-12.200000000000001
2018,1,3,3,30,0,0,1.6,-12.3
2018,1,3,4,30,0,0,1.5,-12.4
2018,1,3,5,30,0,0,1.4000000000000001,-12.600000000000001
2018,1,3,6,30,0,0,1.2000000000000002,-12.8
2018,1,3,7,30,10,69,1.1,-11.9
2018,1,3,8,30,54,338,0.9,-9.600000000000001
2018,1,3,9,30,71,602,0.9,-7.2
2018,1,3,10,30,89,647,0.8,-5.4
2018,1,3,11,30,115,594,0.9,-4.2
2018,1,3,12,30,108,629,0.9,-3.4000000000000004
2018,1,3,13,30,103,573,0.9,-2.8000000000000003
2018,1,3,14,30,75,569,0.7000000000000001,-3.0
2018,1,3,15,30,57,299,0.7000000000000001,-4.5
2018,1,3,16,30,9,52,0.9,-6.2
2018,1,3,17,30,0,0,0.9,-6.4
2018,1,3,18,30,0,0,0.8,-5.9
2018,1,3,19,30,0,0,1.0,-6.300000000000001
2018,1,3,20,30,0,0,1.1,-6.300000000000001
2018,1,3,21,30,0,0,1.1,-5.800000000000001
2018,1,3,22,30,0,0,1.2000000000000002,-5.4
2018,1,3,23,30,0,0,1.6,-4.9
2018,1,4,0,30,0,0,2.2,-4.4
2018,1,4,1,30,0,0,2.6,-4.6000000000000005
2018,1,4,2,30,0,0,2.9000000000000004,-5.0
2018,1,4,3,30,0,0,3.3000000000000003,-5.4
2018,1,4,4,30,0,0,3.7,-5.5
2018,1,4,5,30,0,0,4.5,-5.2
2018,1,4,6,30,0,0,5.2,-5.0
2018,1,4,7,30,7,19,5.5,-5.1000000000000005
2018,1,4,8,30,39,0,6.0,-5.1000000000000005
2018,1,4,9,30,87,2,6.300000000000001,-5.1000000000000005
2018,1,4,10,30,140,23,6.4,-5.1000000000000005
2018,1,4,11,30,177,65,6.4,-5.0
2018,1,4,12,30,188,111,6.4,-4.9
2018,1,4,13,30,162,213,6.300000000000001,-4.9
2018,1,4,14,30,116,229,6.0,-4.9
2018,1,4,15,30,64,152,5.7,-4.9
2018,1,4,16,30,10,46,5.4,-4.800000000000001
2018,1,4,17,30,0,0,5.1000000000000005,-4.800000000000001
2018,1,4,18,30,0,0,5.0,-4.800000000000001
2018,1,4,19,30,0,0,4.7,-5.1000000000000005
2018,1,4,20,30,0,0,4.5,-5.5
2018,1,4,21,30,0,0,4.3,-6.1000000000000005
2018,1,4,22,30,0,0,4.2,-7.0
2018,1,4,23,30,0,0,4.1000000000000005,-8.0
2018,1,5,0,30,0,0,4.0,-8.8
2018,1,5,1,30,0,0,4.0,-9.5
2018,1,5,2,30,0,0,4.0,-10.3
2018,1,5,3,30,0,0,4.0,-11.100000000000001
2018,1,5,4,30,0,0,3.9000000000000004,-11.700000000000001
2018,1,5,5,30,0,0,3.8000000000000003,-12.3
2018,1,5,6,30,0,0,3.8000000000000003,-12.700000000000001
2018,1,5,7,30,9,46,3.9000000000000004,-12.8
