Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,5.5,-12.200000000000001
2018,1,1,1,30,0,0,5.5,-12.3
2018,1,1,2,30,0,0,5.5,-12.4
2018,1,1,3,30,0,0,5.4,-12.5
2018,1,1,4,30,0,0,5.4,-12.600000000000001
2018,1,1,5,30,0,0,5.4,-12.8
2018,1,1,6,30,0,0,5.5,-13.0
2018,1,1,7,30,11,93,5.5,-12.5
2018,1,1,8,30,47,461,5.7,-11.0
2018,1,1,9,30,52,766,5.9,-9.600000000000001
2018,1,1,10,30,66,770,5.800000000000001,-8.6
2018,1,1,11,30,71,795,5.7,-7.800000000000001
2018,1,1,12,30,71,792,5.7,-7.2
2018,1,1,13,30,66,760,5.7,-6.9
2018,1,1,14,30,54,740,5.5,-6.9
2018,1,1,15,30,44,505,5.300000000000001,-7.300000000000001
2018,1,1,16,30,10,99,5.2,-8.1
2018,1,1,17,30,0,0,5.2,-8.6
2018,1,1,18,30,0,0,5.1000000000000005,-8.8
2018,1,1,19,30,0,0,5.0,-9.200000000000001
2018,1,1,20,30,0,0,5.2,-9.1
2018,1,1,21,30,0,0,5.6000000000000005,-8.9
2018,1,1,22,30,0,0,6.1000000000000005,-8.9
2018,1,1,23,30,0,0,6.5,-9.0
2018,1,2,0,30,0,0,6.7,-9.1
2018,1,2,1,30,0,0,7.0,-9.1
2018,1,2,2,30,0,0,7.1000000000000005,-8.9
2018,1,2,3,30,0,0,6.9,-8.9
2018,1,2,4,30,0,0,6.5,-9.200000000000001
2018,1,2,5,30,0,0,6.1000000000000005,-9.600000000000001
2018,1,2,6,30,0,0,5.800000000000001,-9.8
2018,1,2,7,30,10,76,5.5,-9.3
2018,1,2,8,30,51,413,5.300000000000001,-7.800000000000001
2018,1,2,9,30,57,689,5.1000000000000005,-6.4
2018,1,2,10,30,90,639,4.9,-5.4
2018,1,2,11,30,102,651,4.800000000000001,-4.5
2018,1,2,12,30,105,640,4.9,-3.8000000000000003
2018,1,2,13,30,93,625,5.0,-3.4000000000000004
2018,1,2,14,30,61,671,5.0,-3.4000000000000004
2018,1,2,15,30,48,463,5.0,-4.2
2018,1,2,16,30,10,84,5.2,-5.300000000000001
2018,1,2,17,30,0,0,5.5,-6.0
2018,1,2,18,30,0,0,5.6000000000000005,-6.300000000000001
2018,1,2,19,30,0,0,5.800000000000001,-6.9
2018,1,2,20,30,0,0,5.800000000000001,-7.2
2018,1,2,21,30,0,0,5.800000000000001,-7.5
2018,1,2,22,30,0,0,5.7,-7.800000000000001
2018,1,2,23,30,0,0,5.6000000000000005,-8.200000000000001
2018,1,3,0,30,0,0,5.4,-8.6
2018,1,3,1,30,0,0,5.1000000000000005,-8.9
2018,1,3,2,30,0,0,4.9,-9.0
2018,1,3,3,30,0,0,4.6000000000000005,-9.200000000000001
2018,1,3,4,30,0,0,4.2,-9.3
2018,1,3,5,30,0,0,3.7,-9.5
2018,1,3,6,30,0,0,3.3000000000000003,-9.600000000000001
2018,1,3,7,30,10,81,2.8000000000000003,-9.0
2018,1,3,8,30,53,378,2.4000000000000004,-7.4
2018,1,3,9,30,65,643,2.2,-5.6000000000000005
2018,1,3,10,30,114,525,2.0,-4.2
2018,1,3,11,30,103,654,1.8,-3.3000000000000003
2018,1,3,12,30,140,494,1.7000000000000002,-2.6
2018,1,3,13,30,111,545,1.6,-2.1
2018,1,3,14,30,94,433,1.1,-2.1
2018,1,3,15,30,55,349,0.9,-3.0
2018,1,3,16,30,10,66,1.3,-3.8000000000000003
2018,1,3,17,30,0,0,1.4000000000000001,-3.7
2018,1,3,18,30,0,0,1.3,-3.4000000000000004
2018,1,3,19,30,0,0,2.0,-3.5
2018,1,3,20,30,0,0,2.5,-3.3000000000000003
2018,1,3,21,30,0,0,2.7,-2.8000000000000003
2018,1,3,22,30,0,0,3.2,-2.4000000000000004
2018,1,3,23,30,0,0,4.4,-2.0
2018,1,4,0,30,0,0,5.7,-1.9000000000000001
2018,1,4,1,30,0,0,6.6000000000000005,-2.3000000000000003
2018,1,4,2,30,0,0,7.4,-2.8000000000000003
2018,1,4,3,30,0,0,8.200000000000001,-3.3000000000000003
2018,1,4,4,30,0,0,9.200000000000001,-3.7
2018,1,4,5,30,0,0,10.200000000000001,-3.8000000000000003
2018,1,4,6,30,0,0,11.100000000000001,-3.7
2018,1,4,7,30,6,18,11.8,-3.9000000000000004
2018,1,4,8,30,22,0,12.5,-4.0
2018,1,4,9,30,22,0,12.9,-4.1000000000000005
2018,1,4,10,30,29,0,13.100000000000001,-4.1000000000000005
2018,1,4,11,30,31,0,13.0,-4.1000000000000005
2018,1,4,12,30,46,0,12.700000000000001,-4.0
2018,1,4,13,30,48,0,12.3,-3.9000000000000004
2018,1,4,14,30,79,2,11.8,-3.8000000000000003
2018,1,4,15,30,32,0,11.4,-3.8000000000000003
2018,1,4,16,30,6,18,10.9,-3.7
2018,1,4,17,30,0,0,10.5,-3.7
2018,1,4,18,30,0,0,10.3,-3.7
2018,1,4,19,30,0,0,9.9,-4.2
2018,1,4,20,30,0,0,9.700000000000001,-4.6000000000000005
2018,1,4,21,30,0,0,9.5,-5.2
2018,1,4,22,30,0,0,9.4,-6.0
2018,1,4,23,30,0,0,9.3,-6.9
2018,1,5,0,30,0,0,9.4,-7.7
2018,1,5,1,30,0,0,9.3,-8.3
2018,1,5,2,30,0,0,9.3,-9.0
2018,1,5,3,30,0,0,9.200000000000001,-9.600000000000001
2018,1,5,4,30,0,0,9.1,-10.200000000000001
2018,1,5,5,30,0,0,9.0,-10.600000000000001
2018,1,5,6,30,0,0,8.9,-10.9
2018,1,5,7,30,11,77,9.0,-11.100000000000001
2018,1,5,8,30,49,383,9.1,-10.9
2018,1,5,9,30,60,683,9.200000000000001,-10.600000000000001
2018,1,5,10,30,87,661,9.4,-10.100000000000001
2018,1,5,11,30,95,691,9.5,-9.8
2018,1,5,12,30,96,686,9.700000000000001,-9.600000000000001
2018,1,5,13,30,85,674,9.8,-9.4
2018,1,5,14,30,66,657,9.8,-9.4
2018,1,5,15,30,52,417,9.8,-9.5
2018,1,5,16,30,11,77,9.700000000000001,-9.700000000000001
2018,1,5,17,30,0,0,9.5,-9.700000000000001
2018,1,5,18,30,0,0,9.5,-9.700000000000001
2018,1,5,19,30,0,0,9.200000000000001,-10.0
2018,1,5,20,30,0,0,9.0,-10.200000000000001
2018,1,5,21,30,0,0,8.8,-10.5
2018,1,5,22,30,0,0,8.6,-10.9
2018,1,5,23,30,0,0,8.4,-11.3
2018,1,6,0,30,0,0,8.200000000000001,-11.600000000000001
2018,1,6,1,30,0,0,8.0,-11.8
2018,1,6,2,30,0,0,7.800000000000001,-11.9
2018,1,6,3,30,0,0,7.6000000000000005,-12.0
2018,1,6,4,30,0,0,7.6000000000000005,-11.8
2018,1,6,5,30,0,0,7.6000000000000005,-11.600000000000001
2018,1,6,6,30,0,0,7.6000000000000005,-11.4
2018,1,6,7,30,11,112,7.800000000000001,-11.100000000000001
2018,1,6,8,30,43,530,8.0,-10.8
2018,1,6,9,30,55,766,8.0,-10.600000000000001
2018,1,6,10,30,71,770,8.0,-10.4
2018,1,6,11,30,81,793,8.0,-10.100000000000001
2018,1,6,12,30,81,791,8.0,-9.9
2018,1,6,13,30,72,768,8.1,-9.8
2018,1,6,14,30,62,732,8.0,-10.0
2018,1,6,15,30,49,482,8.0,-10.4
2018,1,6,16,30,12,116,7.9,-10.9
2018,1,6,17,30,0,0,7.7,-11.3
2018,1,6,18,30,0,0,7.7,-11.4
2018,1,6,19,30,0,0,7.5,-11.8
2018,1,6,20,30,0,0,7.1000000000000005,-12.200000000000001
2018,1,6,21,30,0,0,6.7,-12.600000000000001
2018,1,6,22,30,0,0,6.5,-13.0
2018,1,6,23,30,0,0,6.4,-13.3
2018,1,7,0,30,0,0,6.4,-13.5
2018,1,7,1,30,0,0,6.300000000000001,-13.600000000000001
2018,1,7,2,30,0,0,6.1000000000000005,-13.8
2018,1,7,3,30,0,0,5.7,-14.100000000000001
2018,1,7,4,30,0,0,5.300000000000001,-14.700000000000001
2018,1,7,5,30,0,0,4.800000000000001,-15.3
2018,1,7,6,30,0,0,4.4,-15.5
2018,1,7,7,30,11,94,3.8000000000000003,-14.9
2018,1,7,8,30,46,486,3.2,-13.4
2018,1,7,9,30,63,716,2.6,-11.700000000000001
2018,1,7,10,30,72,773,2.1,-10.600000000000001
2018,1,7,11,30,83,783,1.9000000000000001,-9.8
2018,1,7,12,30,82,775,2.0,-8.9
2018,1,7,13,30,73,763,2.4000000000000004,-8.200000000000001
2018,1,7,14,30,73,652,2.9000000000000004,-7.800000000000001
2018,1,7,15,30,48,489,3.5,-8.200000000000001
2018,1,7,16,30,14,104,4.2,-9.0
2018,1,7,17,30,0,0,4.7,-9.1
2018,1,7,18,30,0,0,5.0,-8.9
2018,1,7,19,30,0,0,5.5,-8.700000000000001
2018,1,7,20,30,0,0,5.7,-8.700000000000001
2018,1,7,21,30,0,0,6.0,-8.6
2018,1,7,22,30,0,0,6.4,-8.200000000000001
2018,1,7,23,30,0,0,6.6000000000000005,-7.9
2018,1,8,0,30,0,0,6.6000000000000005,-7.7
2018,1,8,1,30,0,0,6.5,-7.5
2018,1,8,2,30,0,0,6.300000000000001,-7.300000000000001
2018,1,8,3,30,0,0,6.0,-7.4
2018,1,8,4,30,0,0,5.7,-7.6000000000000005
2018,1,8,5,30,0,0,5.5,-7.5
2018,1,8,6,30,0,0,5.300000000000001,-7.0
2018,1,8,7,30,7,18,5.300000000000001,-5.9
2018,1,8,8,30,46,11,5.7,-4.6000000000000005
2018,1,8,9,30,104,54,6.2,-3.5
2018,1,8,10,30,168,184,6.4,-2.7
2018,1,8,11,30,191,88,6.4,-1.9000000000000001
2018,1,8,12,30,159,22,6.4,-1.4000000000000001
2018,1,8,13,30,156,120,6.4,-1.0
2018,1,8,14,30,117,90,6.300000000000001,-0.9
2018,1,8,15,30,45,8,6.300000000000001,-0.9
2018,1,8,16,30,11,20,6.2,-0.9
2018,1,8,17,30,0,0,6.1000000000000005,-1.0
2018,1,8,18,30,0,0,6.0,-1.0
2018,1,8,19,30,0,0,5.800000000000001,-0.9
2018,1,8,20,30,0,0,5.7,-0.7000000000000001
2018,1,8,21,30,0,0,5.4,-0.6000000000000001
2018,1,8,22,30,0,0,5.0,-0.7000000000000001
2018,1,8,23,30,0,0,4.800000000000001,-1.0
2018,1,9,0,30,0,0,4.7,-1.5
2018,1,9,1,30,0,0,4.7,-2.0
2018,1,9,2,30,0,0,4.7,-2.4000000000000004
2018,1,9,3,30,0,0,4.7,-2.6
2018,1,9,4,30,0,0,4.7,-2.4000000000000004
2018,1,9,5,30,0,0,4.800000000000001,-2.2
2018,1,9,6,30,0,0,4.9,-1.9000000000000001
2018,1,9,7,30,11,73,5.0,-1.3
2018,1,9,8,30,50,437,4.9,-0.1
2018,1,9,9,30,72,721,4.7,1.2000000000000002
2018,1,9,10,30,84,797,4.3,2.1
2018,1,9,11,30,86,816,4.1000000000000005,2.7
2018,1,9,12,30,102,702,4.1000000000000005,3.2
2018,1,9,13,30,88,788,4.1000000000000005,3.5
2018,1,9,14,30,73,734,4.3,3.5
2018,1,9,15,30,52,614,4.5,3.1
