Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,4.3,-13.0
2018,1,1,1,30,0,0,4.2,-13.100000000000001
2018,1,1,2,30,0,0,4.2,-13.3
2018,1,1,3,30,0,0,4.2,-13.4
2018,1,1,4,30,0,0,4.2,-13.5
2018,1,1,5,30,0,0,4.2,-13.700000000000001
2018,1,1,6,30,0,0,4.2,-13.9
2018,1,1,7,30,11,123,4.3,-13.3
2018,1,1,8,30,51,457,4.5,-11.700000000000001
2018,1,1,9,30,70,663,4.7,-10.200000000000001
2018,1,1,10,30,60,893,4.6000000000000005,-9.1
2018,1,1,11,30,64,919,4.6000000000000005,-8.200000000000001
2018,1,1,12,30,65,909,4.6000000000000005,-7.6000000000000005
2018,1,1,13,30,61,892,4.5,-7.300000000000001
2018,1,1,14,30,56,833,4.4,-7.4
2018,1,1,15,30,41,673,4.2,-7.9
2018,1,1,16,30,13,163,4.0,-8.8
2018,1,1,17,30,0,0,4.0,-9.5
2018,1,1,18,30,0,0,3.9000000000000004,-9.700000000000001
2018,1,1,19,30,0,0,3.8000000000000003,-10.100000000000001
2018,1,1,20,30,0,0,4.0,-10.0
2018,1,1,21,30,0,0,4.4,-9.8
2018,1,1,22,30,0,0,4.7,-9.9
2018,1,1,23,30,0,0,5.0,-10.0
2018,1,2,0,30,0,0,5.2,-10.0
2018,1,2,1,30,0,0,5.4,-10.0
2018,1,2,2,30,0,0,5.5,-9.8
2018,1,2,3,30,0,0,5.300000000000001,-9.700000000000001
2018,1,2,4,30,0,0,5.0,-10.0
2018,1,2,5,30,0,0,4.7,-10.4
2018,1,2,6,30,0,0,4.4,-10.700000000000001
2018,1,2,7,30,11,94,4.2,-10.100000000000001
2018,1,2,8,30,53,422,4.1000000000000005,-8.5
2018,1,2,9,30,76,611,4.1000000000000005,-6.800000000000001
2018,1,2,10,30,71,821,3.9000000000000004,-5.7
2018,1,2,11,30,77,842,3.8000000000000003,-4.7
2018,1,2,12,30,76,848,3.9000000000000004,-4.0
2018,1,2,13,30,66,856,4.0,-3.6
2018,1,2,14,30,54,798,4.0,-3.7
2018,1,2,15,30,41,647,3.9000000000000004,-4.7
2018,1,2,16,30,13,171,4.0,-6.0
2018,1,2,17,30,0,0,4.2,-6.800000000000001
2018,1,2,18,30,0,0,4.3,-7.1000000000000005
2018,1,2,19,30,0,0,4.4,-7.9
2018,1,2,20,30,0,0,4.5,-8.3
2018,1,2,21,30,0,0,4.5,-8.6
2018,1,2,22,30,0,0,4.4,-9.0
2018,1,2,23,30,0,0,4.3,-9.4
