Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,4.5,-13.100000000000001
2018,1,1,1,30,0,0,4.5,-13.200000000000001
2018,1,1,2,30,0,0,4.5,-13.3
2018,1,1,3,30,0,0,4.5,-13.4
2018,1,1,4,30,0,0,4.4,-13.600000000000001
2018,1,1,5,30,0,0,4.5,-13.8
2018,1,1,6,30,0,0,4.5,-14.0
2018,1,1,7,30,10,61,4.5,-13.4
2018,1,1,8,30,57,302,4.7,-11.700000000000001
2018,1,1,9,30,72,584,5.0,-10.200000000000001
2018,1,1,10,30,90,638,4.9,-9.1
2018,1,1,11,30,100,687,4.9,-8.200000000000001
2018,1,1,12,30,93,760,4.9,-7.7
2018,1,1,13,30,89,644,4.800000000000001,-7.4
2018,1,1,14,30,65,626,4.7,-7.4
2018,1,1,15,30,49,424,4.4,-7.9
2018,1,1,16,30,9,84,4.3,-8.700000000000001
2018,1,1,17,30,0,0,4.2,-9.3
2018,1,1,18,30,0,0,4.2,-9.5
2018,1,1,19,30,0,0,4.0,-10.0
2018,1,1,20,30,0,0,4.2,-10.0
2018,1,1,21,30,0,0,4.6000000000000005,-9.8
2018,1,1,22,30,0,0,4.9,-9.8
2018,1,1,23,30,0,0,5.300000000000001,-10.0
2018,1,2,0,30,0,0,5.5,-10.0
2018,1,2,1,30,0,0,5.7,-9.9
2018,1,2,2,30,0,0,5.800000000000001,-9.700000000000001
2018,1,2,3,30,0,0,5.6000000000000005,-9.700000000000001
2018,1,2,4,30,0,0,5.300000000000001,-9.9
2018,1,2,5,30,0,0,5.0,-10.3
2018,1,2,6,30,0,0,4.7,-10.700000000000001
2018,1,2,7,30,10,55,4.4,-10.100000000000001
2018,1,2,8,30,56,322,4.3,-8.5
2018,1,2,9,30,73,577,4.3,-6.9
2018,1,2,10,30,93,664,4.1000000000000005,-5.800000000000001
2018,1,2,11,30,91,815,4.0,-4.800000000000001
2018,1,2,12,30,87,835,4.1000000000000005,-4.1000000000000005
2018,1,2,13,30,80,812,4.2,-3.7
2018,1,2,14,30,65,763,4.2,-3.7
2018,1,2,15,30,49,546,4.1000000000000005,-4.7
2018,1,2,16,30,12,111,4.2,-5.9
2018,1,2,17,30,0,0,4.4,-6.7
2018,1,2,18,30,0,0,4.5,-7.0
2018,1,2,19,30,0,0,4.7,-7.800000000000001
2018,1,2,20,30,0,0,4.7,-8.1
2018,1,2,21,30,0,0,4.7,-8.5
2018,1,2,22,30,0,0,4.6000000000000005,-8.9
2018,1,2,23,30,0,0,4.5,-9.3
2018,1,3,0,30,0,0,4.4,-9.700000000000001
2018,1,3,1,30,0,0,4.2,-10.0
2018,1,3,2,30,0,0,4.0,-10.200000000000001
2018,1,3,3,30,0,0,3.7,-10.3
2018,1,3,4,30,0,0,3.4000000000000004,-10.4
2018,1,3,5,30,0,0,3.1,-10.600000000000001
2018,1,3,6,30,0,0,2.7,-10.8
2018,1,3,7,30,9,72,2.3000000000000003,-10.100000000000001
2018,1,3,8,30,54,372,2.0,-8.3
2018,1,3,9,30,64,705,1.8,-6.2
2018,1,3,10,30,105,572,1.7000000000000002,-4.7
2018,1,3,11,30,90,738,1.6,-3.7
2018,1,3,12,30,119,588,1.5,-2.9000000000000004
2018,1,3,13,30,113,537,1.4000000000000001,-2.4000000000000004
2018,1,3,14,30,82,521,1.0,-2.5
2018,1,3,15,30,53,414,0.8,-3.6
2018,1,3,16,30,11,65,1.2000000000000002,-4.7
2018,1,3,17,30,0,0,1.3,-4.7
2018,1,3,18,30,0,0,1.2000000000000002,-4.4
2018,1,3,19,30,0,0,1.7000000000000002,-4.5
2018,1,3,20,30,0,0,2.1,-4.4
2018,1,3,21,30,0,0,2.2,-3.9000000000000004
2018,1,3,22,30,0,0,2.7,-3.5
2018,1,3,23,30,0,0,3.6,-3.1
2018,1,4,0,30,0,0,4.7,-2.9000000000000004
2018,1,4,1,30,0,0,5.5,-3.2
2018,1,4,2,30,0,0,6.1000000000000005,-3.7
2018,1,4,3,30,0,0,6.800000000000001,-4.1000000000000005
2018,1,4,4,30,0,0,7.6000000000000005,-4.4
2018,1,4,5,30,0,0,8.6,-4.4
2018,1,4,6,30,0,0,9.4,-4.3
2018,1,4,7,30,6,18,9.9,-4.4
2018,1,4,8,30,25,0,10.600000000000001,-4.5
2018,1,4,9,30,40,0,11.0,-4.5
2018,1,4,10,30,60,4,11.100000000000001,-4.5
2018,1,4,11,30,53,9,11.100000000000001,-4.5
2018,1,4,12,30,33,0,10.9,-4.4
2018,1,4,13,30,68,0,10.5,-4.3
2018,1,4,14,30,95,3,10.100000000000001,-4.3
2018,1,4,15,30,41,0,9.700000000000001,-4.2
2018,1,4,16,30,6,18,9.3,-4.2
2018,1,4,17,30,0,0,8.9,-4.2
2018,1,4,18,30,0,0,8.700000000000001,-4.2
2018,1,4,19,30,0,0,8.4,-4.6000000000000005
2018,1,4,20,30,0,0,8.1,-5.0
2018,1,4,21,30,0,0,8.0,-5.7
2018,1,4,22,30,0,0,7.9,-6.5
2018,1,4,23,30,0,0,7.800000000000001,-7.4
2018,1,5,0,30,0,0,7.800000000000001,-8.200000000000001
2018,1,5,1,30,0,0,7.800000000000001,-8.9
2018,1,5,2,30,0,0,7.7,-9.600000000000001
2018,1,5,3,30,0,0,7.7,-10.200000000000001
2018,1,5,4,30,0,0,7.6000000000000005,-10.8
2018,1,5,5,30,0,0,7.5,-11.3
2018,1,5,6,30,0,0,7.5,-11.600000000000001
2018,1,5,7,30,9,39,7.5,-11.700000000000001
2018,1,5,8,30,60,197,7.7,-11.600000000000001
2018,1,5,9,30,84,509,7.800000000000001,-11.200000000000001
2018,1,5,10,30,112,537,7.9,-10.700000000000001
2018,1,5,11,30,131,533,8.1,-10.4
2018,1,5,12,30,132,536,8.200000000000001,-10.200000000000001
2018,1,5,13,30,112,548,8.3,-10.100000000000001
2018,1,5,14,30,79,556,8.3,-10.100000000000001
2018,1,5,15,30,59,312,8.200000000000001,-10.200000000000001
2018,1,5,16,30,10,50,8.1,-10.4
2018,1,5,17,30,0,0,8.0,-10.4
2018,1,5,18,30,0,0,7.9,-10.5
2018,1,5,19,30,0,0,7.7,-10.8
2018,1,5,20,30,0,0,7.5,-11.100000000000001
2018,1,5,21,30,0,0,7.300000000000001,-11.4
