Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,2.0,-14.8
2018,1,1,1,30,0,0,2.0,-14.9
2018,1,1,2,30,0,0,2.0,-15.100000000000001
2018,1,1,3,30,0,0,2.0,-15.200000000000001
2018,1,1,4,30,0,0,2.0,-15.4
2018,1,1,5,30,0,0,2.0,-15.700000000000001
2018,1,1,6,30,0,0,2.0,-15.9
2018,1,1,7,30,10,95,2.0,-15.100000000000001
2018,1,1,8,30,50,443,2.3000000000000003,-13.100000000000001
2018,1,1,9,30,62,725,2.6,-11.3
2018,1,1,10,30,87,727,2.7,-10.0
2018,1,1,11,30,98,738,2.7,-9.0
2018,1,1,12,30,95,759,2.7,-8.4
2018,1,1,13,30,87,721,2.7,-8.200000000000001
2018,1,1,14,30,57,776,2.5,-8.3
2018,1,1,15,30,43,600,2.1,-8.9
2018,1,1,16,30,10,107,1.9000000000000001,-9.8
2018,1,1,17,30,0,0,1.8,-10.4
2018,1,1,18,30,0,0,1.8,-10.600000000000001
2018,1,1,19,30,0,0,1.7000000000000002,-11.600000000000001
2018,1,1,20,30,0,0,1.7000000000000002,-11.600000000000001
2018,1,1,21,30,0,0,1.9000000000000001,-11.4
2018,1,1,22,30,0,0,2.0,-11.600000000000001
2018,1,1,23,30,0,0,2.1,-11.8
2018,1,2,0,30,0,0,2.3000000000000003,-11.700000000000001
2018,1,2,1,30,0,0,2.4000000000000004,-11.5
2018,1,2,2,30,0,0,2.4000000000000004,-11.200000000000001
2018,1,2,3,30,0,0,2.4000000000000004,-11.0
2018,1,2,4,30,0,0,2.2,-11.200000000000001
2018,1,2,5,30,0,0,2.0,-11.700000000000001
2018,1,2,6,30,0,0,1.9000000000000001,-12.200000000000001
2018,1,2,7,30,10,86,1.8,-11.600000000000001
2018,1,2,8,30,49,512,1.9000000000000001,-9.700000000000001
2018,1,2,9,30,65,734,2.1,-7.800000000000001
2018,1,2,10,30,95,685,2.1,-6.4
2018,1,2,11,30,103,721,2.1,-5.300000000000001
2018,1,2,12,30,104,714,2.2,-4.5
2018,1,2,13,30,92,678,2.2,-4.0
2018,1,2,14,30,68,659,2.0,-4.2
2018,1,2,15,30,43,599,1.9000000000000001,-5.4
2018,1,2,16,30,11,129,1.8,-7.0
2018,1,2,17,30,0,0,1.9000000000000001,-8.0
2018,1,2,18,30,0,0,1.9000000000000001,-8.4
2018,1,2,19,30,0,0,1.9000000000000001,-9.3
2018,1,2,20,30,0,0,1.9000000000000001,-9.9
2018,1,2,21,30,0,0,1.9000000000000001,-10.3
2018,1,2,22,30,0,0,1.9000000000000001,-10.8
2018,1,2,23,30,0,0,1.8,-11.3
2018,1,3,0,30,0,0,1.8,-11.8
2018,1,3,1,30,0,0,1.7000000000000002,-12.200000000000001
2018,1,3,2,30,0,0,1.7000000000000002,-12.4
2018,1,3,3,30,0,0,1.6,-12.5
2018,1,3,4,30,0,0,1.5,-12.600000000000001
2018,1,3,5,30,0,0,1.3,-12.8
2018,1,3,6,30,0,0,1.2000000000000002,-13.0
2018,1,3,7,30,11,130,1.1,-12.100000000000001
2018,1,3,8,30,44,573,0.9,-9.8
2018,1,3,9,30,60,750,0.8,-7.300000000000001
2018,1,3,10,30,99,595,0.8,-5.5
2018,1,3,11,30,89,747,0.8,-4.2
2018,1,3,12,30,104,652,0.9,-3.4000000000000004
2018,1,3,13,30,120,497,0.9,-2.9000000000000004
2018,1,3,14,30,74,578,0.7000000000000001,-3.1
2018,1,3,15,30,47,497,0.6000000000000001,-4.7
2018,1,3,16,30,13,171,0.9,-6.4
2018,1,3,17,30,0,0,0.9,-6.5
2018,1,3,18,30,0,0,0.8,-6.2
2018,1,3,19,30,0,0,1.0,-6.5
2018,1,3,20,30,0,0,1.1,-6.6000000000000005
2018,1,3,21,30,0,0,1.1,-6.1000000000000005
2018,1,3,22,30,0,0,1.2000000000000002,-5.6000000000000005
2018,1,3,23,30,0,0,1.6,-5.1000000000000005
2018,1,4,0,30,0,0,2.1,-4.7
2018,1,4,1,30,0,0,2.5,-4.9
2018,1,4,2,30,0,0,2.8000000000000003,-5.300000000000001
2018,1,4,3,30,0,0,3.2,-5.6000000000000005
2018,1,4,4,30,0,0,3.6,-5.7
2018,1,4,5,30,0,0,4.4,-5.4
2018,1,4,6,30,0,0,5.0,-5.2
2018,1,4,7,30,6,19,5.4,-5.2
2018,1,4,8,30,31,0,5.800000000000001,-5.300000000000001
2018,1,4,9,30,57,0,6.1000000000000005,-5.300000000000001
2018,1,4,10,30,101,4,6.2,-5.2
2018,1,4,11,30,132,25,6.300000000000001,-5.2
2018,1,4,12,30,143,44,6.300000000000001,-5.1000000000000005
2018,1,4,13,30,168,121,6.1000000000000005,-5.0
2018,1,4,14,30,120,131,5.800000000000001,-5.0
2018,1,4,15,30,64,61,5.6000000000000005,-5.0
2018,1,4,16,30,8,27,5.300000000000001,-5.0
2018,1,4,17,30,0,0,5.0,-5.0
2018,1,4,18,30,0,0,4.9,-5.0
2018,1,4,19,30,0,0,4.6000000000000005,-5.4
2018,1,4,20,30,0,0,4.4,-5.7
2018,1,4,21,30,0,0,4.2,-6.4
2018,1,4,22,30,0,0,4.1000000000000005,-7.300000000000001
2018,1,4,23,30,0,0,4.0,-8.200000000000001
2018,1,5,0,30,0,0,3.9000000000000004,-9.0
2018,1,5,1,30,0,0,3.9000000000000004,-9.8
2018,1,5,2,30,0,0,3.9000000000000004,-10.5
2018,1,5,3,30,0,0,3.8000000000000003,-11.3
2018,1,5,4,30,0,0,3.8000000000000003,-11.9
2018,1,5,5,30,0,0,3.7,-12.5
