Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,5.800000000000001,-11.600000000000001
2018,1,1,1,30,0,0,5.800000000000001,-11.600000000000001
2018,1,1,2,30,0,0,5.7,-11.8
2018,1,1,3,30,0,0,5.7,-11.9
2018,1,1,4,30,0,0,5.7,-12.0
2018,1,1,5,30,0,0,5.7,-12.100000000000001
2018,1,1,6,30,0,0,5.7,-12.3
2018,1,1,7,30,11,83,5.800000000000001,-11.9
2018,1,1,8,30,51,416,6.0,-10.5
2018,1,1,9,30,57,687,6.2,-9.200000000000001
2018,1,1,10,30,78,700,6.1000000000000005,-8.3
2018,1,1,11,30,87,714,6.0,-7.6000000000000005
2018,1,1,12,30,89,708,6.0,-7.0
2018,1,1,13,30,83,675,5.9,-6.6000000000000005
2018,1,1,14,30,61,656,5.800000000000001,-6.5
2018,1,1,15,30,47,440,5.6000000000000005,-6.9
2018,1,1,16,30,8,67,5.5,-7.5
2018,1,1,17,30,0,0,5.4,-8.0
2018,1,1,18,30,0,0,5.4,-8.200000000000001
2018,1,1,19,30,0,0,5.2,-8.5
2018,1,1,20,30,0,0,5.4,-8.4
2018,1,1,21,30,0,0,5.9,-8.200000000000001
2018,1,1,22,30,0,0,6.4,-8.1
2018,1,1,23,30,0,0,6.800000000000001,-8.200000000000001
2018,1,2,0,30,0,0,7.1000000000000005,-8.3
2018,1,2,1,30,0,0,7.300000000000001,-8.3
2018,1,2,2,30,0,0,7.4,-8.200000000000001
2018,1,2,3,30,0,0,7.300000000000001,-8.3
2018,1,2,4,30,0,0,6.9,-8.6
2018,1,2,5,30,0,0,6.5,-8.9
2018,1,2,6,30,0,0,6.1000000000000005,-9.200000000000001
2018,1,2,7,30,11,75,5.800000000000001,-8.8
2018,1,2,8,30,52,411,5.6000000000000005,-7.4
2018,1,2,9,30,61,662,5.4,-6.1000000000000005
2018,1,2,10,30,92,634,5.2,-5.2
2018,1,2,11,30,101,660,5.0,-4.4
2018,1,2,12,30,103,652,5.1000000000000005,-3.7
2018,1,2,13,30,95,619,5.2,-3.2
2018,1,2,14,30,64,638,5.2,-3.2
2018,1,2,15,30,49,447,5.300000000000001,-3.8000000000000003
2018,1,2,16,30,10,82,5.5,-4.7
2018,1,2,17,30,0,0,5.7,-5.300000000000001
2018,1,2,18,30,0,0,5.800000000000001,-5.5
2018,1,2,19,30,0,0,6.0,-6.0
2018,1,2,20,30,0,0,6.1000000000000005,-6.300000000000001
2018,1,2,21,30,0,0,6.1000000000000005,-6.5
2018,1,2,22,30,0,0,6.0,-6.800000000000001
2018,1,2,23,30,0,0,5.9,-7.2
2018,1,3,0,30,0,0,5.7,-7.5
2018,1,3,1,30,0,0,5.4,-7.800000000000001
2018,1,3,2,30,0,0,5.1000000000000005,-7.9
2018,1,3,3,30,0,0,4.800000000000001,-8.1
2018,1,3,4,30,0,0,4.4,-8.200000000000001
2018,1,3,5,30,0,0,3.9000000000000004,-8.4
2018,1,3,6,30,0,0,3.4000000000000004,-8.5
2018,1,3,7,30,11,90,3.0,-8.0
2018,1,3,8,30,50,430,2.5,-6.7
2018,1,3,9,30,60,672,2.3000000000000003,-5.2
2018,1,3,10,30,96,621,2.1,-4.0
2018,1,3,11,30,87,717,1.9000000000000001,-3.2
2018,1,3,12,30,118,579,1.8,-2.5
2018,1,3,13,30,89,652,1.7000000000000002,-2.0
2018,1,3,14,30,76,562,1.1,-1.9000000000000001
2018,1,3,15,30,53,400,0.9,-2.5
2018,1,3,16,30,10,59,1.4000000000000001,-3.0
2018,1,3,17,30,0,0,1.4000000000000001,-2.9000000000000004
2018,1,3,18,30,0,0,1.3,-2.5
2018,1,3,19,30,0,0,2.1,-2.4000000000000004
2018,1,3,20,30,0,0,2.6,-2.2
2018,1,3,21,30,0,0,2.8000000000000003,-1.7000000000000002
2018,1,3,22,30,0,0,3.4000000000000004,-1.3
2018,1,3,23,30,0,0,4.6000000000000005,-0.9
2018,1,4,0,30,0,0,6.0,-0.8
2018,1,4,1,30,0,0,7.0,-1.3
2018,1,4,2,30,0,0,7.7,-1.8
2018,1,4,3,30,0,0,8.6,-2.4000000000000004
2018,1,4,4,30,0,0,9.600000000000001,-3.0
2018,1,4,5,30,0,0,10.700000000000001,-3.2
2018,1,4,6,30,0,0,11.600000000000001,-3.2
2018,1,4,7,30,8,17,12.3,-3.4000000000000004
2018,1,4,8,30,46,0,13.100000000000001,-3.7
2018,1,4,9,30,103,15,13.5,-3.7
2018,1,4,10,30,146,17,13.600000000000001,-3.8000000000000003
2018,1,4,11,30,190,104,13.600000000000001,-3.7
2018,1,4,12,30,191,207,13.3,-3.6
2018,1,4,13,30,166,205,12.8,-3.5
2018,1,4,14,30,119,229,12.3,-3.5
2018,1,4,15,30,67,120,11.9,-3.4000000000000004
2018,1,4,16,30,10,39,11.4,-3.3000000000000003
