Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,6.0,-11.0
2018,1,1,1,30,0,0,6.0,-11.0
2018,1,1,2,30,0,0,5.9,-11.100000000000001
2018,1,1,3,30,0,0,5.9,-11.200000000000001
2018,1,1,4,30,0,0,5.9,-11.3
2018,1,1,5,30,0,0,5.9,-11.4
2018,1,1,6,30,0,0,5.9,-11.600000000000001
2018,1,1,7,30,10,68,6.0,-11.200000000000001
2018,1,1,8,30,56,339,6.2,-10.0
2018,1,1,9,30,74,580,6.300000000000001,-8.8
2018,1,1,10,30,98,608,6.300000000000001,-8.0
2018,1,1,11,30,106,637,6.2,-7.300000000000001
2018,1,1,12,30,111,620,6.1000000000000005,-6.7
2018,1,1,13,30,101,587,6.1000000000000005,-6.300000000000001
2018,1,1,14,30,72,574,6.0,-6.2
2018,1,1,15,30,51,384,5.800000000000001,-6.5
2018,1,1,16,30,9,78,5.7,-7.1000000000000005
2018,1,1,17,30,0,0,5.6000000000000005,-7.6000000000000005
2018,1,1,18,30,0,0,5.6000000000000005,-7.7
2018,1,1,19,30,0,0,5.4,-7.9
2018,1,1,20,30,0,0,5.6000000000000005,-7.800000000000001
2018,1,1,21,30,0,0,6.1000000000000005,-7.6000000000000005
2018,1,1,22,30,0,0,6.6000000000000005,-7.5
2018,1,1,23,30,0,0,7.0,-7.6000000000000005
2018,1,2,0,30,0,0,7.300000000000001,-7.7
2018,1,2,1,30,0,0,7.6000000000000005,-7.7
2018,1,2,2,30,0,0,7.7,-7.7
2018,1,2,3,30,0,0,7.5,-7.800000000000001
2018,1,2,4,30,0,0,7.1000000000000005,-8.1
2018,1,2,5,30,0,0,6.7,-8.4
2018,1,2,6,30,0,0,6.300000000000001,-8.6
2018,1,2,7,30,11,56,6.0,-8.200000000000001
2018,1,2,8,30,57,317,5.7,-6.9
2018,1,2,9,30,80,534,5.6000000000000005,-5.7
2018,1,2,10,30,112,541,5.300000000000001,-4.9
2018,1,2,11,30,124,568,5.2,-4.2
2018,1,2,12,30,128,554,5.300000000000001,-3.6
2018,1,2,13,30,113,532,5.4,-3.1
2018,1,2,14,30,77,573,5.4,-3.0
2018,1,2,15,30,53,393,5.4,-3.5
2018,1,2,16,30,10,69,5.6000000000000005,-4.3
2018,1,2,17,30,0,0,5.9,-4.9
2018,1,2,18,30,0,0,6.0,-5.1000000000000005
2018,1,2,19,30,0,0,6.300000000000001,-5.5
2018,1,2,20,30,0,0,6.300000000000001,-5.7
2018,1,2,21,30,0,0,6.300000000000001,-5.9
2018,1,2,22,30,0,0,6.2,-6.1000000000000005
2018,1,2,23,30,0,0,6.1000000000000005,-6.5
2018,1,3,0,30,0,0,5.9,-6.800000000000001
2018,1,3,1,30,0,0,5.6000000000000005,-7.0
2018,1,3,2,30,0,0,5.300000000000001,-7.2
2018,1,3,3,30,0,0,5.0,-7.300000000000001
2018,1,3,4,30,0,0,4.5,-7.5
2018,1,3,5,30,0,0,4.1000000000000005,-7.6000000000000005
2018,1,3,6,30,0,0,3.6,-7.7
2018,1,3,7,30,10,69,3.1,-7.300000000000001
2018,1,3,8,30,57,324,2.6,-6.2
2018,1,3,9,30,74,573,2.4000000000000004,-4.800000000000001
2018,1,3,10,30,115,524,2.2,-3.7
2018,1,3,11,30,110,625,2.0,-3.0
2018,1,3,12,30,128,528,1.8,-2.4000000000000004
2018,1,3,13,30,102,590,1.7000000000000002,-1.9000000000000001
