Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,5.7,-11.9
2018,1,1,1,30,0,0,5.6000000000000005,-12.0
2018,1,1,2,30,0,0,5.6000000000000005,-12.100000000000001
2018,1,1,3,30,0,0,5.6000000000000005,-12.3
2018,1,1,4,30,0,0,5.5,-12.4
2018,1,1,5,30,0,0,5.6000000000000005,-12.5
2018,1,1,6,30,0,0,5.6000000000000005,-12.700000000000001
2018,1,1,7,30,11,92,5.6000000000000005,-12.200000000000001
2018,1,1,8,30,48,453,5.800000000000001,-10.8
2018,1,1,9,30,50,764,6.0,-9.4
2018,1,1,10,30,64,774,5.9,-8.5
2018,1,1,11,30,73,785,5.9,-7.7
2018,1,1,12,30,71,786,5.800000000000001,-7.1000000000000005
2018,1,1,13,30,64,772,5.800000000000001,-6.800000000000001
2018,1,1,14,30,51,787,5.7,-6.7
2018,1,1,15,30,41,546,5.5,-7.2
2018,1,1,16,30,11,105,5.4,-7.9
2018,1,1,17,30,0,0,5.300000000000001,-8.5
2018,1,1,18,30,0,0,5.300000000000001,-8.700000000000001
2018,1,1,19,30,0,0,5.1000000000000005,-9.0
2018,1,1,20,30,0,0,5.300000000000001,-8.9
2018,1,1,21,30,0,0,5.800000000000001,-8.700000000000001
2018,1,1,22,30,0,0,6.300000000000001,-8.700000000000001
2018,1,1,23,30,0,0,6.6000000000000005,-8.700000000000001
2018,1,2,0,30,0,0,6.9,-8.8
2018,1,2,1,30,0,0,7.2,-8.8
2018,1,2,2,30,0,0,7.300000000000001,-8.700000000000001
2018,1,2,3,30,0,0,7.1000000000000005,-8.700000000000001
2018,1,2,4,30,0,0,6.7,-9.0
2018,1,2,5,30,0,0,6.300000000000001,-9.4
2018,1,2,6,30,0,0,5.9,-9.600000000000001
2018,1,2,7,30,11,67,5.6000000000000005,-9.1
2018,1,2,8,30,54,358,5.4,-7.6000000000000005
2018,1,2,9,30,66,628,5.300000000000001,-6.2
2018,1,2,10,30,106,571,5.0,-5.300000000000001
2018,1,2,11,30,131,537,4.9,-4.4
2018,1,2,12,30,147,462,5.0,-3.8000000000000003
2018,1,2,13,30,109,553,5.1000000000000005,-3.3000000000000003
2018,1,2,14,30,55,704,5.1000000000000005,-3.3000000000000003
2018,1,2,15,30,47,495,5.1000000000000005,-4.1000000000000005
2018,1,2,16,30,11,95,5.300000000000001,-5.2
2018,1,2,17,30,0,0,5.6000000000000005,-5.800000000000001
2018,1,2,18,30,0,0,5.7,-6.1000000000000005
2018,1,2,19,30,0,0,5.9,-6.7
2018,1,2,20,30,0,0,6.0,-7.0
2018,1,2,21,30,0,0,5.9,-7.2
2018,1,2,22,30,0,0,5.9,-7.5
2018,1,2,23,30,0,0,5.7,-7.9
2018,1,3,0,30,0,0,5.5,-8.3
2018,1,3,1,30,0,0,5.300000000000001,-8.5
2018,1,3,2,30,0,0,5.0,-8.700000000000001
2018,1,3,3,30,0,0,4.7,-8.8
2018,1,3,4,30,0,0,4.3,-9.0
2018,1,3,5,30,0,0,3.8000000000000003,-9.200000000000001
2018,1,3,6,30,0,0,3.4000000000000004,-9.3
2018,1,3,7,30,10,84,2.9000000000000004,-8.700000000000001
2018,1,3,8,30,53,383,2.5,-7.2
2018,1,3,9,30,64,645,2.2,-5.5
2018,1,3,10,30,109,555,2.0,-4.1000000000000005
2018,1,3,11,30,108,635,1.9000000000000001,-3.2
2018,1,3,12,30,141,495,1.7000000000000002,-2.5
2018,1,3,13,30,105,576,1.6,-2.0
2018,1,3,14,30,97,421,1.1,-2.0
2018,1,3,15,30,55,404,0.9,-2.8000000000000003
2018,1,3,16,30,11,62,1.4000000000000001,-3.6
2018,1,3,17,30,0,0,1.4000000000000001,-3.4000000000000004
2018,1,3,18,30,0,0,1.3,-3.1
2018,1,3,19,30,0,0,2.1,-3.2
2018,1,3,20,30,0,0,2.5,-3.0
2018,1,3,21,30,0,0,2.8000000000000003,-2.4000000000000004
2018,1,3,22,30,0,0,3.3000000000000003,-2.1
2018,1,3,23,30,0,0,4.5,-1.7000000000000002
2018,1,4,0,30,0,0,5.800000000000001,-1.6
2018,1,4,1,30,0,0,6.800000000000001,-2.0
2018,1,4,2,30,0,0,7.6000000000000005,-2.6
2018,1,4,3,30,0,0,8.4,-3.1
2018,1,4,4,30,0,0,9.4,-3.5
2018,1,4,5,30,0,0,10.5,-3.7
2018,1,4,6,30,0,0,11.3,-3.6
2018,1,4,7,30,6,18,12.0,-3.7
2018,1,4,8,30,37,0,12.8,-3.9000000000000004
2018,1,4,9,30,95,11,13.200000000000001,-4.0
2018,1,4,10,30,132,5,13.3,-4.0
2018,1,4,11,30,158,11,13.3,-4.0
2018,1,4,12,30,179,44,13.0,-3.9000000000000004
2018,1,4,13,30,158,40,12.5,-3.8000000000000003
2018,1,4,14,30,107,54,12.0,-3.7
2018,1,4,15,30,24,0,11.600000000000001,-3.7
2018,1,4,16,30,6,10,11.100000000000001,-3.6
2018,1,4,17,30,0,0,10.700000000000001,-3.6
2018,1,4,18,30,0,0,10.5,-3.6
2018,1,4,19,30,0,0,10.100000000000001,-4.1000000000000005
2018,1,4,20,30,0,0,9.9,-4.5
2018,1,4,21,30,0,0,9.700000000000001,-5.1000000000000005
2018,1,4,22,30,0,0,9.600000000000001,-6.0
2018,1,4,23,30,0,0,9.600000000000001,-6.800000000000001
2018,1,5,0,30,0,0,9.600000000000001,-7.6000000000000005
2018,1,5,1,30,0,0,9.600000000000001,-8.200000000000001
2018,1,5,2,30,0,0,9.5,-8.9
2018,1,5,3,30,0,0,9.4,-9.5
2018,1,5,4,30,0,0,9.3,-10.0
2018,1,5,5,30,0,0,9.200000000000001,-10.4
2018,1,5,6,30,0,0,9.1,-10.8
2018,1,5,7,30,10,70,9.200000000000001,-10.9
2018,1,5,8,30,53,387,9.3,-10.700000000000001
2018,1,5,9,30,58,691,9.4,-10.4
2018,1,5,10,30,82,684,9.600000000000001,-10.0
2018,1,5,11,30,84,734,9.700000000000001,-9.600000000000001
2018,1,5,12,30,89,714,9.9,-9.4
2018,1,5,13,30,79,704,10.0,-9.3
2018,1,5,14,30,53,752,10.0,-9.200000000000001
2018,1,5,15,30,47,496,10.0,-9.3
2018,1,5,16,30,12,101,9.9,-9.4
2018,1,5,17,30,0,0,9.700000000000001,-9.5
2018,1,5,18,30,0,0,9.700000000000001,-9.5
2018,1,5,19,30,0,0,9.4,-9.700000000000001
2018,1,5,20,30,0,0,9.200000000000001,-9.9
2018,1,5,21,30,0,0,9.0,-10.200000000000001
2018,1,5,22,30,0,0,8.8,-10.600000000000001
2018,1,5,23,30,0,0,8.6,-11.0
2018,1,6,0,30,0,0,8.4,-11.3
2018,1,6,1,30,0,0,8.200000000000001,-11.5
2018,1,6,2,30,0,0,8.0,-11.600000000000001
